Sample	Sample_ID_Full	Join_ID	sample.title	UMAP1	UMAP2
GSM2405130_9855358058_R05C02.tsv	GSM2405130_9855358058_R05C02	GSM2405130	GBM, MES	4.43366125301493	2.41845031054571
GSM2405131_9855358065_R05C02.tsv	GSM2405131_9855358065_R05C02	GSM2405131	GBM, RTK I	3.65396288112772	0.396119966822415
GSM2405132_9855358065_R01C01.tsv	GSM2405132_9855358065_R01C01	GSM2405132	GBM, RTK I	3.7865085907377	0.658710971194058
GSM2405133_9855358066_R02C02.tsv	GSM2405133_9855358066_R02C02	GSM2405133	GBM, RTK II	1.55328396038187	-0.0277415218774978
GSM2405134_9855358068_R03C01.tsv	GSM2405134_9855358068_R03C01	GSM2405134	GBM, RTK II	5.10495165065897	1.69537456305578
GSM2405135_9855358065_R03C02.tsv	GSM2405135_9855358065_R03C02	GSM2405135	GBM, RTK I	3.7438445396818	0.609260990935117
GSM2405136_9855358066_R02C01.tsv	GSM2405136_9855358066_R02C01	GSM2405136	GBM, MES	1.45142641739023	0.368538155871182
GSM2405137_9855358066_R01C02.tsv	GSM2405137_9855358066_R01C02	GSM2405137	CONTR, INFLAM	-0.789580254992124	5.4053604152973
GSM2405138_9855358068_R05C01.tsv	GSM2405138_9855358068_R05C01	GSM2405138	GBM, RTK II	0.907972843209627	-0.39886014191553
GSM2405139_9855358068_R06C01.tsv	GSM2405139_9855358068_R06C01	GSM2405139	CONTR, INFLAM	3.37344792560709	3.2547723797138
GSM2405140_9855358065_R05C01.tsv	GSM2405140_9855358065_R05C01	GSM2405140	GBM, MES	4.63554170803202	2.42637152941778
GSM2405141_9878820009_R06C02.tsv	GSM2405141_9878820009_R06C02	GSM2405141	EWS	11.3015034504331	5.77493257792547
GSM2405142_9878820008_R06C01.tsv	GSM2405142_9878820008_R06C01	GSM2405142	GBM, RTK II	1.50100401119364	-0.165027085506618
GSM2405143_9878820030_R04C02.tsv	GSM2405143_9878820030_R04C02	GSM2405143	GBM, RTK I	3.72651627735269	0.315837517100125
GSM2405144_9878820017_R04C01.tsv	GSM2405144_9878820017_R04C01	GSM2405144	MB, G4	-5.19067880435812	-14.3329642268841
GSM2405145_9878820017_R05C01.tsv	GSM2405145_9878820017_R05C01	GSM2405145	LGG, PA/GG ST	-0.316348075111982	3.27149696620062
GSM2405146_9878820017_R02C02.tsv	GSM2405146_9878820017_R02C02	GSM2405146	A IDH	10.5138495273985	-2.86307029454157
GSM2405147_9878820017_R03C02.tsv	GSM2405147_9878820017_R03C02	GSM2405147	A IDH, HG	9.95418670848978	-3.70458798138544
GSM2405148_9878820018_R01C01.tsv	GSM2405148_9878820018_R01C01	GSM2405148	GBM, MID	3.0080206699766	0.551347091513425
GSM2405149_9878820018_R03C01.tsv	GSM2405149_9878820018_R03C01	GSM2405149	GBM, RTK I	3.96842411235941	1.10726483138159
GSM2405150_9878820018_R03C02.tsv	GSM2405150_9878820018_R03C02	GSM2405150	GBM, RTK I	4.03585508541239	1.05589993269995
GSM2405151_9878820018_R06C02.tsv	GSM2405151_9878820018_R06C02	GSM2405151	GBM, RTK II	1.90311673359049	-0.178847037536353
GSM2405152_9878820021_R06C01.tsv	GSM2405152_9878820021_R06C01	GSM2405152	O IDH	11.7004664249815	-4.57534293858454
GSM2405153_9878820021_R03C02.tsv	GSM2405153_9878820021_R03C02	GSM2405153	PXA	1.01812747196329	4.55133123667792
GSM2405154_9878820021_R04C02.tsv	GSM2405154_9878820021_R04C02	GSM2405154	LGG, PA PF	-0.993097274740812	3.35873313220099
GSM2405155_9878820021_R05C02.tsv	GSM2405155_9878820021_R05C02	GSM2405155	O IDH	11.4064457722105	-2.36259917942926
GSM2405156_9878820021_R06C02.tsv	GSM2405156_9878820021_R06C02	GSM2405156	PLASMA	-3.48032042308676	5.47915525706366
GSM2405157_9878820030_R01C01.tsv	GSM2405157_9878820030_R01C01	GSM2405157	GBM, MES	1.63989403919351	0.621278956251889
GSM2405158_9878820030_R02C01.tsv	GSM2405158_9878820030_R02C01	GSM2405158	EPN, MPE	-5.8585359744631	15.0424363163288
GSM2405159_9878820030_R04C01.tsv	GSM2405159_9878820030_R04C01	GSM2405159	LYMPHO	5.39876630977762	-6.93272857396051
GSM2405160_9878820030_R06C01.tsv	GSM2405160_9878820030_R06C01	GSM2405160	O IDH	12.0648787327207	-2.49886254994318
GSM2405161_9878820062_R06C02.tsv	GSM2405161_9878820062_R06C02	GSM2405161	PIN T, PPT	-11.8052107982241	-0.717633828801364
GSM2405162_9878820078_R05C02.tsv	GSM2405162_9878820078_R05C02	GSM2405162	GBM, RTK I	3.84812000469339	0.668424263315946
GSM2405163_9878820082_R05C02.tsv	GSM2405163_9878820082_R05C02	GSM2405163	GBM, RTK II	0.977683455506685	-0.328829363269061
GSM2405164_9878820082_R04C02.tsv	GSM2405164_9878820082_R04C02	GSM2405164	GBM, MES	1.21635416225565	0.77305866749838
GSM2405165_9878820082_R06C01.tsv	GSM2405165_9878820082_R06C01	GSM2405165	GBM, RTK I	3.56291535572183	0.199469014721661
GSM2405166_9878820082_R02C02.tsv	GSM2405166_9878820082_R02C02	GSM2405166	GBM, RTK I	2.67832902149332	0.304105654078275
GSM2405167_9878820083_R06C02.tsv	GSM2405167_9878820083_R06C02	GSM2405167	GBM, RTK I	3.77089002803934	0.631212249117642
GSM2405168_9878820084_R01C02.tsv	GSM2405168_9878820084_R01C02	GSM2405168	GBM, RTK II	5.24832847789896	1.86343140872076
GSM2405169_9878820083_R05C02.tsv	GSM2405169_9878820083_R05C02	GSM2405169	GBM, RTK II	1.0237620182432	-0.256404131931514
GSM2405170_9878820066_R03C02.tsv	GSM2405170_9878820066_R03C02	GSM2405170	A IDH	10.0248883076109	-4.79994039265558
GSM2405171_9878820066_R05C02.tsv	GSM2405171_9878820066_R05C02	GSM2405171	A IDH	10.3153965778745	-4.42846660344049
GSM2405172_9878820066_R06C02.tsv	GSM2405172_9878820066_R06C02	GSM2405172	O IDH	11.2448637791075	-5.21203069416925
GSM2405173_9878820068_R03C01.tsv	GSM2405173_9878820068_R03C01	GSM2405173	O IDH	11.8185293980039	-5.04654483525202
GSM2405174_9878820068_R06C01.tsv	GSM2405174_9878820068_R06C01	GSM2405174	O IDH	11.3759148426451	-2.2554426643078
GSM2405175_9878820078_R03C01.tsv	GSM2405175_9878820078_R03C01	GSM2405175	PIN T, PB B	-11.279147832831	-0.420395508689136
GSM2405176_9878820091_R01C02.tsv	GSM2405176_9878820091_R01C02	GSM2405176	GBM, RTK I	1.99829533771646	-0.225499034208507
GSM2405177_9878820106_R06C01.tsv	GSM2405177_9878820106_R06C01	GSM2405177	GBM, RTK II	1.23588147834909	-0.192625187617988
GSM2405178_9878820106_R05C02.tsv	GSM2405178_9878820106_R05C02	GSM2405178	CONTR, INFLAM	3.31174877361429	3.4297596958454
GSM2405179_9878820106_R06C02.tsv	GSM2405179_9878820106_R06C02	GSM2405179	GBM, RTK I	3.78897574619425	0.543087020235806
GSM2405180_9878820104_R06C01.tsv	GSM2405180_9878820104_R06C01	GSM2405180	GBM, RTK II	1.90668585971964	-0.245658286196441
GSM2405181_9878820104_R01C02.tsv	GSM2405181_9878820104_R01C02	GSM2405181	EPN, MPE	-5.6449129275881	15.538220122176
GSM2405182_9878820104_R04C02.tsv	GSM2405182_9878820104_R04C02	GSM2405182	CHORDM	-0.758096127947447	6.0327288654621
GSM2405183_9878820105_R01C01.tsv	GSM2405183_9878820105_R01C01	GSM2405183	CHORDM	-0.981149046858427	6.49542017252997
GSM2405184_9878820105_R02C01.tsv	GSM2405184_9878820105_R02C01	GSM2405184	PLASMA	-3.49104449077475	5.47915811808661
GSM2405185_9878820105_R03C01.tsv	GSM2405185_9878820105_R03C01	GSM2405185	PLASMA	-3.46581384464132	5.48181791575506
GSM2405186_9878820105_R06C01.tsv	GSM2405186_9878820105_R06C01	GSM2405186	LGG, RGNT	-0.0782201878629892	2.93312211306646
GSM2405187_9878820105_R02C02.tsv	GSM2405187_9878820105_R02C02	GSM2405187	GBM, RTK I	3.70813754276407	0.52313019307211
GSM2405188_9878820105_R03C02.tsv	GSM2405188_9878820105_R03C02	GSM2405188	GBM, RTK II	4.34720638469828	1.56789620192602
GSM2405189_9878820119_R01C01.tsv	GSM2405189_9878820119_R01C01	GSM2405189	GBM, RTK I	3.3861236877836	0.0929756906802949
GSM2405190_9878820117_R06C02.tsv	GSM2405190_9878820117_R06C02	GSM2405190	GBM, MES	1.21767702774179	-0.0923556241218749
GSM2405191_9878820119_R02C01.tsv	GSM2405191_9878820119_R02C01	GSM2405191	CONTR, INFLAM	3.36911419109476	3.2567209747608
GSM2405192_9878820119_R03C01.tsv	GSM2405192_9878820119_R03C01	GSM2405192	CONTR, INFLAM	3.37198212818277	3.25416822703436
GSM2405193_9878820117_R03C02.tsv	GSM2405193_9878820117_R03C02	GSM2405193	DMG, K27	4.73648575023783	-2.48848347393915
GSM2405194_9878820117_R04C02.tsv	GSM2405194_9878820117_R04C02	GSM2405194	GBM, G34	2.4051723785795	-2.09796039788172
GSM2405195_9878820113_R06C02.tsv	GSM2405195_9878820113_R06C02	GSM2405195	O IDH	11.9831326313413	-2.45901899067804
GSM2405196_9878820107_R06C01.tsv	GSM2405196_9878820107_R06C01	GSM2405196	O IDH	11.9114525623716	-3.09085397450373
GSM2405197_9878820107_R04C01.tsv	GSM2405197_9878820107_R04C01	GSM2405197	A IDH	10.3066046543516	-4.29532270161554
GSM2405198_9878820113_R03C02.tsv	GSM2405198_9878820113_R03C02	GSM2405198	A IDH	10.2924502201475	-4.46681861607477
GSM2405199_9878820107_R05C02.tsv	GSM2405199_9878820107_R05C02	GSM2405199	A IDH, HG	9.84935024456156	-3.75852565495417
GSM2405200_9878820119_R02C02.tsv	GSM2405200_9878820119_R02C02	GSM2405200	GBM, RTK I	3.35105088428629	0.132831886130124
GSM2405201_9878820138_R03C01.tsv	GSM2405201_9878820138_R03C01	GSM2405201	EPN, PF B	-7.26204129978049	4.82591839106634
GSM2405202_9878820138_R02C01.tsv	GSM2405202_9878820138_R02C01	GSM2405202	ETMR	-13.8545577220522	-7.07897596089289
GSM2405203_9878820127_R02C02.tsv	GSM2405203_9878820127_R02C02	GSM2405203	PXA	1.52235260681284	4.73541612895086
GSM2405204_9878820127_R04C02.tsv	GSM2405204_9878820127_R04C02	GSM2405204	HGNET, BCOR	8.80426529125345	-13.134052560014
GSM2405205_9878820121_R02C01.tsv	GSM2405205_9878820121_R02C01	GSM2405205	O IDH	11.9817545719541	-2.98318581311151
GSM2405206_9878820122_R03C02.tsv	GSM2405206_9878820122_R03C02	GSM2405206	LYMPHO	5.39856842235697	-6.93159560887262
GSM2405207_9878820123_R06C01.tsv	GSM2405207_9878820123_R06C01	GSM2405207	O IDH	12.0316841907896	-2.53365354268
GSM2405208_9878820123_R06C02.tsv	GSM2405208_9878820123_R06C02	GSM2405208	PIN T, PB A	-12.3045298747622	0.101016685086041
GSM2405209_9878820127_R02C01.tsv	GSM2405209_9878820127_R02C01	GSM2405209	MB, G4	-5.35677120014059	-14.833117768449
GSM2405210_9878820127_R04C01.tsv	GSM2405210_9878820127_R04C01	GSM2405210	ATRT, MYC	13.4496758289732	5.53704328806952
GSM2405211_9878820127_R05C01.tsv	GSM2405211_9878820127_R05C01	GSM2405211	ATRT, TYR	13.3447659321226	4.22598715098456
GSM2405212_9878820127_R06C01.tsv	GSM2405212_9878820127_R06C01	GSM2405212	GBM, MES	1.26663377956522	-0.0207188281242553
GSM2405213_9878820156_R06C02.tsv	GSM2405213_9878820156_R06C02	GSM2405213	GBM, RTK III	2.91394427494181	-0.67445658175394
GSM2405214_9878820140_R03C01.tsv	GSM2405214_9878820140_R03C01	GSM2405214	GBM, RTK II	1.49562826828134	-0.533709064406604
GSM2405215_9878820140_R03C02.tsv	GSM2405215_9878820140_R03C02	GSM2405215	HGNET, BCOR	8.7824347324766	-13.1559851619427
GSM2405216_9878820140_R04C02.tsv	GSM2405216_9878820140_R04C02	GSM2405216	LGG, PA MID	2.46240452007425	6.74854059489325
GSM2405217_9878820140_R05C02.tsv	GSM2405217_9878820140_R05C02	GSM2405217	GBM, RTK I	3.67852643207682	0.638406648951322
GSM2405218_9878820156_R04C01.tsv	GSM2405218_9878820156_R04C01	GSM2405218	SFT HMPC	-4.51472493930685	11.1366679218586
GSM2405219_9878820156_R06C01.tsv	GSM2405219_9878820156_R06C01	GSM2405219	A IDH	10.9002154179014	-4.35377673832819
GSM2405220_9980102125_R04C01.tsv	GSM2405220_9980102125_R04C01	GSM2405220	IHG	2.37416032032144	4.40359993250921
GSM2405221_9980102125_R05C01.tsv	GSM2405221_9980102125_R05C01	GSM2405221	HGNET, BCOR	8.77359607891214	-13.1646950694744
GSM2405222_9980102013_R01C01.tsv	GSM2405222_9980102013_R01C01	GSM2405222	GBM, RTK II	5.18613746837747	1.55915208132818
GSM2405223_9980102032_R05C01.tsv	GSM2405223_9980102032_R05C01	GSM2405223	CONTR, INFLAM	-0.754383652647611	5.47105379374579
GSM2405224_9980102125_R01C02.tsv	GSM2405224_9980102125_R01C02	GSM2405224	RETB	-12.4447152309023	0.23444251688078
GSM2405225_9980102125_R02C02.tsv	GSM2405225_9980102125_R02C02	GSM2405225	RETB	-12.4257704906069	0.217181995230466
GSM2405226_9980102125_R03C02.tsv	GSM2405226_9980102125_R03C02	GSM2405226	RETB	-12.4137799434267	0.203278705197125
GSM2405227_9878827210_R05C01.tsv	GSM2405227_9878827210_R05C01	GSM2405227	GBM, MES	1.32134249881876	0.660116865950375
GSM2405228_9878827211_R02C01.tsv	GSM2405228_9878827211_R02C01	GSM2405228	LGG, DNT	-0.0337771095238893	2.35074968607977
GSM2405229_9878827214_R04C01.tsv	GSM2405229_9878827214_R04C01	GSM2405229	RETB	-12.2812955073916	0.0765152868802842
GSM2405230_9878827214_R05C01.tsv	GSM2405230_9878827214_R05C01	GSM2405230	RETB	-12.4219023875796	0.214105888920575
GSM2405231_9878827214_R06C01.tsv	GSM2405231_9878827214_R06C01	GSM2405231	RETB	-12.4625737361513	0.251766279059201
GSM2405232_9878827214_R01C02.tsv	GSM2405232_9878827214_R01C02	GSM2405232	RETB	-12.413801877936	0.206112310009747
GSM2405233_9878827214_R02C02.tsv	GSM2405233_9878827214_R02C02	GSM2405233	RETB	-12.4624859981142	0.251420631724149
GSM2405234_9878827214_R03C02.tsv	GSM2405234_9878827214_R03C02	GSM2405234	RETB	-12.4117848567568	0.202380791025906
GSM2405235_9878827214_R04C02.tsv	GSM2405235_9878827214_R04C02	GSM2405235	RETB	-12.4081008128725	0.197854056673795
GSM2405236_9878827214_R05C02.tsv	GSM2405236_9878827214_R05C02	GSM2405236	RETB	-12.467660634955	0.258037879782468
GSM2405237_9878827214_R06C02.tsv	GSM2405237_9878827214_R06C02	GSM2405237	RETB	-12.4525792293154	0.241884365397244
GSM2405238_9878827214_R02C01.tsv	GSM2405238_9878827214_R02C01	GSM2405238	RETB	-12.3610131435	0.152517035322934
GSM2405239_9878827214_R03C01.tsv	GSM2405239_9878827214_R03C01	GSM2405239	RETB	-12.4562394313418	0.246293112355023
GSM2405240_9878827220_R02C01.tsv	GSM2405240_9878827220_R02C01	GSM2405240	ANA PA	0.396095008412722	3.00417084963873
GSM2405241_9878827220_R04C01.tsv	GSM2405241_9878827220_R04C01	GSM2405241	ANA PA	0.27416846231592	2.99818249018744
GSM2405242_9878827221_R05C01.tsv	GSM2405242_9878827221_R05C01	GSM2405242	ENB, A	-17.1991975001894	-5.75144319264337
GSM2405243_9878827221_R01C02.tsv	GSM2405243_9878827221_R01C02	GSM2405243	ENB, B	-17.2270009212099	-5.72146968571588
GSM2405244_9878827221_R02C02.tsv	GSM2405244_9878827221_R02C02	GSM2405244	ENB, A	-17.4381367854677	-5.51338796345636
GSM2405245_9878827221_R05C02.tsv	GSM2405245_9878827221_R05C02	GSM2405245	GBM, RTK I	3.92385843471659	0.979550912695676
GSM2405246_9878827225_R02C01.tsv	GSM2405246_9878827225_R02C01	GSM2405246	GBM, RTK II	2.19931104854715	-0.374651104492397
GSM2405247_9878827225_R03C01.tsv	GSM2405247_9878827225_R03C01	GSM2405247	CPH, PAP	-1.88596746250021	6.15647239955023
GSM2405248_9878827225_R02C02.tsv	GSM2405248_9878827225_R02C02	GSM2405248	O IDH	11.3357365436949	-2.16699366299555
GSM2405249_9878827225_R04C02.tsv	GSM2405249_9878827225_R04C02	GSM2405249	A IDH	10.7129671879209	-2.51811938015863
GSM2405250_9878827227_R03C01.tsv	GSM2405250_9878827227_R03C01	GSM2405250	LGG, PA/GG ST	-0.193872316917059	3.02453489573553
GSM2405251_9878827227_R04C01.tsv	GSM2405251_9878827227_R04C01	GSM2405251	ATRT, MYC	13.475940019647	5.7430765178974
GSM2405252_9878827227_R01C02.tsv	GSM2405252_9878827227_R01C02	GSM2405252	LGG, PA MID	-0.534777044495222	3.33687634738043
GSM2405253_9878827229_R01C01.tsv	GSM2405253_9878827229_R01C01	GSM2405253	A IDH	10.6337263889707	-2.76405505864069
GSM2405254_10006823005_R01C01.tsv	GSM2405254_10006823005_R01C01	GSM2405254	RETB	-12.4667555980288	0.256806477623731
GSM2405255_10006823005_R02C01.tsv	GSM2405255_10006823005_R02C01	GSM2405255	RETB	-12.4195792369448	0.209916338043958
GSM2405256_10006823005_R03C01.tsv	GSM2405256_10006823005_R03C01	GSM2405256	RETB	-12.4353654079043	0.225530937033444
GSM2405257_10006823005_R04C01.tsv	GSM2405257_10006823005_R04C01	GSM2405257	RETB	-12.4489028148257	0.23979251058653
GSM2405258_10006823005_R05C01.tsv	GSM2405258_10006823005_R05C01	GSM2405258	RETB	-12.4356867961489	0.225231423693448
GSM2405259_9878827235_R02C01.tsv	GSM2405259_9878827235_R02C01	GSM2405259	ENB, B	-17.1593129329287	-5.79091291157648
GSM2405260_9878827235_R04C01.tsv	GSM2405260_9878827235_R04C01	GSM2405260	ENB, B	-17.1572701625429	-5.79304389683649
GSM2405261_9878827235_R05C01.tsv	GSM2405261_9878827235_R05C01	GSM2405261	ENB, A	-17.3974721126162	-5.55398397175714
GSM2405262_9878827235_R06C01.tsv	GSM2405262_9878827235_R06C01	GSM2405262	ENB, A	-17.4799534968935	-5.47170238224909
GSM2405263_9878827235_R01C02.tsv	GSM2405263_9878827235_R01C02	GSM2405263	ENB, B	-17.3673855952822	-5.58255891529962
GSM2405264_9878827235_R03C02.tsv	GSM2405264_9878827235_R03C02	GSM2405264	ENB, A	-17.4096104793154	-5.54166440693781
GSM2405265_9878827235_R05C02.tsv	GSM2405265_9878827235_R05C02	GSM2405265	GBM, RTK II	4.96911743358744	2.17434425623968
GSM2405266_9878827239_R04C02.tsv	GSM2405266_9878827239_R04C02	GSM2405266	CPH, PAP	-1.93471535964834	6.14287443430975
GSM2405267_9878827240_R03C01.tsv	GSM2405267_9878827240_R03C01	GSM2405267	MB, G4	-5.73770829959738	-14.2344773265545
GSM2405268_9878827240_R04C01.tsv	GSM2405268_9878827240_R04C01	GSM2405268	LGG, DNT	3.21334961132181	5.86923237116888
GSM2405269_10006823022_R06C01.tsv	GSM2405269_10006823022_R06C01	GSM2405269	ANA PA	2.18086913303507	5.24754734309271
GSM2405270_10006823022_R03C02.tsv	GSM2405270_10006823022_R03C02	GSM2405270	GBM, RTK II	4.66232040599954	2.31359524996832
GSM2405271_10006823024_R05C01.tsv	GSM2405271_10006823024_R05C01	GSM2405271	CN	-16.8866517238222	1.06489689620092
GSM2405272_10006823069_R02C01.tsv	GSM2405272_10006823069_R02C01	GSM2405272	GBM, RTK II	0.898232609788302	-0.399232581538409
GSM2405273_10006823069_R04C02.tsv	GSM2405273_10006823069_R04C02	GSM2405273	GBM, RTK I	2.02516058162821	-0.197572086286992
GSM2405274_10006823069_R06C02.tsv	GSM2405274_10006823069_R06C02	GSM2405274	LGG, PA MID	-0.517735569914457	3.3351425674732
GSM2405275_10006823133_R05C01.tsv	GSM2405275_10006823133_R05C01	GSM2405275	ANA PA	0.399482399979952	3.05987353594854
GSM2405276_10006823133_R01C02.tsv	GSM2405276_10006823133_R01C02	GSM2405276	A IDH, HG	9.80910042003763	-3.71731357304499
GSM2405277_10006823143_R03C02.tsv	GSM2405277_10006823143_R03C02	GSM2405277	MB, G4	-5.31512710376608	-14.970270440263
GSM2405278_10006823143_R04C02.tsv	GSM2405278_10006823143_R04C02	GSM2405278	EWS	11.2795565433897	5.79357071192816
GSM2405279_10006823122_R03C02.tsv	GSM2405279_10006823122_R03C02	GSM2405279	A IDH, HG	9.32462146953714	-3.50733689991877
GSM2405280_10006823122_R05C02.tsv	GSM2405280_10006823122_R05C02	GSM2405280	GBM, RTK II	4.03675773815287	1.38045747550085
GSM2405281_10006823123_R02C01.tsv	GSM2405281_10006823123_R02C01	GSM2405281	GBM, RTK I	2.89839556888712	0.276020750122815
GSM2405282_10006823123_R05C01.tsv	GSM2405282_10006823123_R05C01	GSM2405282	O IDH	11.8005240269102	-5.04814080922052
GSM2405283_10006823123_R06C02.tsv	GSM2405283_10006823123_R06C02	GSM2405283	CONTR, REACT	-0.652580826719877	5.83098240168646
GSM2405284_10006823130_R02C01.tsv	GSM2405284_10006823130_R02C01	GSM2405284	LGG, PA/GG ST	2.30557063297403	5.90607471736029
GSM2405285_10006823130_R03C01.tsv	GSM2405285_10006823130_R03C01	GSM2405285	LGG, DNT	3.22415211872232	5.75716514857367
GSM2405286_10006823130_R04C01.tsv	GSM2405286_10006823130_R04C01	GSM2405286	A IDH	10.6520321674742	-2.67192535130426
GSM2405287_10006823130_R05C01.tsv	GSM2405287_10006823130_R05C01	GSM2405287	A IDH	10.2474730320371	-4.55112151829645
GSM2405288_10006823141_R01C01.tsv	GSM2405288_10006823141_R01C01	GSM2405288	O IDH	11.2990925617613	-5.18927840916559
GSM2405289_10006823141_R05C01.tsv	GSM2405289_10006823141_R05C01	GSM2405289	CONTR, REACT	1.80888810829294	6.36989422114447
GSM2405290_10006823141_R01C02.tsv	GSM2405290_10006823141_R01C02	GSM2405290	GBM, RTK II	1.58307972625864	0.0420572456891831
GSM2405291_10006823141_R02C02.tsv	GSM2405291_10006823141_R02C02	GSM2405291	O IDH	12.0944531269468	-2.57589177815363
GSM2405292_10006823141_R03C02.tsv	GSM2405292_10006823141_R03C02	GSM2405292	MB, SHH CHL AD	1.0126626797117	-12.705019280595
GSM2405293_10006823165_R01C01.tsv	GSM2405293_10006823165_R01C01	GSM2405293	DMG, K27	4.18451193050516	-2.33781842915461
GSM2405294_10006823165_R02C01.tsv	GSM2405294_10006823165_R02C01	GSM2405294	DMG, K27	4.18419006542337	-2.37046937672541
GSM2405295_10006823165_R04C01.tsv	GSM2405295_10006823165_R04C01	GSM2405295	DMG, K27	4.56467083171976	-2.38055901257441
GSM2405296_3999875055_R02C01.tsv	GSM2405296_3999875055_R02C01	GSM2405296	GBM, RTK I	5.24491241649759	1.81537957461432
GSM2405297_3999875055_R01C02.tsv	GSM2405297_3999875055_R01C02	GSM2405297	GBM, RTK II	1.92852476314676	-0.0160844775860015
GSM2405298_3999875055_R02C02.tsv	GSM2405298_3999875055_R02C02	GSM2405298	A IDH	10.466120035211	-2.62391214100763
GSM2405299_3999875055_R03C02.tsv	GSM2405299_3999875055_R03C02	GSM2405299	A IDH, HG	9.88476780132425	-4.23147849766657
GSM2405300_3999875055_R04C02.tsv	GSM2405300_3999875055_R04C02	GSM2405300	O IDH	11.5519497700132	-4.21353273121759
GSM2405301_3999875055_R05C02.tsv	GSM2405301_3999875055_R05C02	GSM2405301	LGG, PA PF	-1.49736425205099	3.29155941279486
GSM2405302_3999875056_R04C01.tsv	GSM2405302_3999875056_R04C01	GSM2405302	A IDH	9.92797496990335	-4.85177879063532
GSM2405303_3999875056_R05C01.tsv	GSM2405303_3999875056_R05C01	GSM2405303	MB, SHH CHL AD	0.878699810067537	-12.1899102184002
GSM2405304_3999875056_R06C02.tsv	GSM2405304_3999875056_R06C02	GSM2405304	SFT HMPC	-4.51539012714255	11.1779400852497
GSM2405305_3999875057_R04C01.tsv	GSM2405305_3999875057_R04C01	GSM2405305	A IDH, HG	9.47645309642923	-3.55891804425165
GSM2405306_3999875057_R05C01.tsv	GSM2405306_3999875057_R05C01	GSM2405306	GBM, MES	3.7338962860502	2.18225832255438
GSM2405307_3999875057_R06C01.tsv	GSM2405307_3999875057_R06C01	GSM2405307	MB, SHH CHL AD	0.781535536805514	-12.3902628871624
GSM2405308_3999875057_R01C02.tsv	GSM2405308_3999875057_R01C02	GSM2405308	IHG	2.38632252887857	4.42012949259833
GSM2405309_10003886259_R03C01.tsv	GSM2405309_10003886259_R03C01	GSM2405309	GBM, RTK II	2.41729906276834	0.724791064577847
GSM2405310_10003886259_R03C02.tsv	GSM2405310_10003886259_R03C02	GSM2405310	ANA PA	3.11070278362406	1.04110534461096
GSM2405311_10003886258_R06C01.tsv	GSM2405311_10003886258_R06C01	GSM2405311	GBM, MYCN	2.95496466831339	-0.564671263379306
GSM2405312_10003886252_R03C02.tsv	GSM2405312_10003886252_R03C02	GSM2405312	IHG	2.16935733036173	4.25671024592474
GSM2405313_10003886252_R04C02.tsv	GSM2405313_10003886252_R04C02	GSM2405313	GBM, RTK II	1.6028818197645	-0.122602049541921
GSM2405314_10003886253_R03C01.tsv	GSM2405314_10003886253_R03C01	GSM2405314	SFT HMPC	-4.58330938144552	11.1057583835895
GSM2405315_10003886253_R05C02.tsv	GSM2405315_10003886253_R05C02	GSM2405315	MB, G3	-7.71951743884909	-14.477070138139
GSM2405316_10003886253_R06C02.tsv	GSM2405316_10003886253_R06C02	GSM2405316	A IDH	10.2519724674619	-4.14171390263483
GSM2405317_10003886256_R01C02.tsv	GSM2405317_10003886256_R01C02	GSM2405317	GBM, MES	1.23978772834909	0.678860500174313
GSM2405318_10003886259_R02C01.tsv	GSM2405318_10003886259_R02C01	GSM2405318	LGG, DNT	3.12656810955179	5.85344763072088
GSM2405319_10003886258_R02C01.tsv	GSM2405319_10003886258_R02C01	GSM2405319	MB, WNT	-9.56237479968893	-17.9210303279583
GSM2405320_10003886258_R02C02.tsv	GSM2405320_10003886258_R02C02	GSM2405320	GBM, RTK II	4.71976688579691	1.50301595004156
GSM2405321_10003886258_R05C02.tsv	GSM2405321_10003886258_R05C02	GSM2405321	MB, G4	-6.26231643482077	-14.6457474681561
GSM2405322_10005839017_R06C01.tsv	GSM2405322_10005839017_R06C01	GSM2405322	EWS	11.2464106388487	5.82333202632025
GSM2405323_10006823132_R06C02.tsv	GSM2405323_10006823132_R06C02	GSM2405323	MB, G4	-6.50132247730124	-13.9185059520428
GSM2405324_10006823144_R02C01.tsv	GSM2405324_10006823144_R02C01	GSM2405324	GBM, RTK II	5.00775793270243	2.24949617655829
GSM2405325_10006823144_R01C02.tsv	GSM2405325_10006823144_R01C02	GSM2405325	GBM, RTK II	4.27713802532328	1.8056437519367
GSM2405326_10006823144_R06C02.tsv	GSM2405326_10006823144_R06C02	GSM2405326	A IDH, HG	9.63352802471292	-3.99410514561579
GSM2405327_10006823155_R02C02.tsv	GSM2405327_10006823155_R02C02	GSM2405327	O IDH	12.0656464405454	-2.50752191273615
GSM2405328_10006823155_R03C02.tsv	GSM2405328_10006823155_R03C02	GSM2405328	GBM, RTK II	5.07598093227518	2.24485941203192
GSM2405329_10006823155_R04C02.tsv	GSM2405329_10006823155_R04C02	GSM2405329	GBM, MES	4.48449352459085	2.0940913704212
GSM2405330_10006823160_R05C01.tsv	GSM2405330_10006823160_R05C01	GSM2405330	LGG, PA/GG ST	-0.063177502890703	2.82953973086432
GSM2405331_3999834021_R04C02.tsv	GSM2405331_3999834021_R04C02	GSM2405331	GBM, MID	3.40956285671366	0.485955550986081
